Tweet,Sentiment Score,Sentiment Magnitude
Retomado del documento “Asalto asimétrico en Colombia”. ,0.200000003,0.200000003
"Comunidad informa: “En Caquetá en estos momentos no tenemos gasolina, gas ni comida”. ",0,0
"Qué dolor las inundaciones en la Virginia, Risaralda, en Bolombolo, Antioquia. ",-0.300000012,0.300000012
Quiebran a los productores de leche de Caldas. ,0.400000006,0.400000006
Lo lidera el Partido Centro Democrático en compañía del Instituto Holandés para la Democracia Multipartidista ( NIMD ) y el equipo de IDEEMOS. ,0.300000012,0.300000012
"La multitudinaria manifestación convocada por el dr Petro no se dio, Pero, Debe insistirse en la rápida tramitación legal de las medidas sociales y sus recursos a pagar por los más pudientes. ",0,0
Discursos y poses políticas no pueden tapar ni distraer la realidad: Violencia y bloqueos han causado destrozos letales en la economía que dificultan la recuperación del tejido social afectado por la pandemia. ,-0.400000006,0.400000006
"A Venezuela la engañaron, en Perú y Colombia estamos avisados. ",0.200000003,0.200000003
"La OI del Trabajo protege la huelga y la protesta general, no la violencia. ",0.600000024,0.600000024
Derechos sindicales y libertades civiles: “221. ,0.200000003,0.200000003
"Las organizaciones de trabajadores deben respetar la legalidad en materia de orden público, absteniéndose de actos de violencia en las manifestaciones.”. ",0,0
"Insisto: la convivencia se logra con crecimiento productivo, política social, economía fraterna y autoridad y orden. ",0.600000024,0.600000024
"El dr Petro incita a la violencia, evade su responsabilidad para engañar y su recurso es culparme. ",-0.200000003,0.200000003
"Nos causa profundo dolor la partida del dr Fabio Olmedo, líder quindiano, toda la solidaridad con su familia. ",-0.200000003,0.200000003
"(Lo social no da espera) Por favor Gbno y partidos 5/5 5.Proyecto de ley con mensaje de urgencia, presentado por el Gobierno y los partidos sobre el programa social inmediato, que en el trámite se encuentre la financiación, una manera de que lo paguen los más pudientes. ",0.200000003,0.200000003
"Niquía, Bello, Antioquia, ayer. ",0.200000003,0.200000003
"Entrevista @elcomercio_peru “Así como la protesta social es espontánea, la violencia es orquestada y premeditada en Colombia”. ",0,0
Solamente: 1. ,0.100000001,0.100000001
Política Social profunda; 2.Fuentes de ingresos pagadas por los más pudientes; 3. ,0.300000012,0.300000012
Estado burocrático austero; 4. ,0,0
Autoridad y orden. ,0.899999976,0.899999976
Uribe pide crear 500 mil empleos a jóvenes y pago estatal para su seguridad social @HoyDiarioMag. ,0.200000003,0.200000003
"El alcalde, falto de originalidad, viene a cumplir la orden de su jefe de crear enfrentamientos con las comunidades indígenas, con las que aquí se ha vivido en buena convivencia. ",0.400000006,0.400000006
Egan Bernal gana la etapa 9 del Giro de Italia 2021 hoy - Ciclismo - Deportes -. ,0,0
Autoridades y ciudadanos necesitan una reflexión: ¿Hasta cuándo la comunidad del Cauca y Popayán tiene que sufrir la acción frecuente de criminales?. ,-0.100000001,0.100000001
Autoridades?. ,0,0
Alimentación para los niños todo el año escolar –. ,0.600000024,0.600000024
"SOS en Itsmina, Chocó: “Urgente, Urgente. ",0.100000001,0.100000001
Auxilio 14 muertos en 10 días por Covid. ,0.100000001,0.100000001
Pánico en el municipio.”. ,0.400000006,0.400000006
"(Escrito preciso,pero algunos jueces se basan en el proceso con Farc,dan libertad a vándalos con el argumento que el bloqueo es lícita protesta) De paros y bloqueos - Columna de Germán Vargas Lleras - Columnistas - Opinión -. ",0,0
Qué se puede esperar!. ,0.100000001,0.100000001
"Entrevista en @elcomercio_peru “Así como la protesta social es espontánea, la violencia es orquestada y premeditada en Colombia”. ",0,0
Proyecto para educación y empleo de jóvenes y para erradicar pobreza extrema. ,0.400000006,0.400000006
"Uribe no, es usted el que con su ambición desbordada de poder y su sed de destrucción y caos ha promovido y enardecido las marchas a punta de mentiras. ",-0.5,0.5
"Entrevista @elcomercio_peru “Así como la protesta social es espontánea, la violencia es orquestada y premeditada en Colombia”. ",0,0
En el Suroeste de Antioquia ha existido alto nivel de convivencia y con las comunidades indígenas. ,0.5,0.5
Que los promotores de odio de clases como la alcaldía de Medellín no tengan éxito en esta suma que intentan al odio socialista. ,-0.5,0.5
"La Organización Indígena de Antioquia, OIA, ha procedido siempre con espíritu de convivencia, su accionar ha sido democrático y pacifico. ",0.699999988,0.699999988
"Gbno Nal, Dptal y Local de Cali empezaron un buen diálogo con jóvenes, muchos fueron encapuchados y desde afuera sabotearon el evento. ",0.899999976,0.899999976
Estas mesas locales vinculando universidades pueden ayudar. ,0.400000006,0.400000006
3 acciones: educación y empleo para la jóvenes y autoridad para rechazar violencia. ,0.200000003,0.200000003
(Lo social no da espera) 1/5 Acuerdo del Gobierno con cada universidad pública para la gratuidad inmediata de matricula. ,0.200000003,0.200000003
"Acelerar sistema digital, virtual o híbrido. ",0.100000001,0.100000001
"(Buscar utilizar infraestructura de Universidad Privada, recomiendan rectores). ",0.100000001,0.100000001
"Popayán es otro caso de delito contra su comunidad, sin alimentos, sin movilidad, sin combustible, todo por una delincuencia impune. ",-0.100000001,0.100000001
¿Quién responde?. ,0.100000001,0.100000001
Popayán: no hay derecho. ,-0.300000012,0.300000012
"Centro Democrático respalda el derecho del Estado de Israel de defender a su población, sus símbolos y sus templos religiosos e invita al entendimiento del pueblo de Israel y el pueblo palestino. ",0.200000003,0.200000003
"(Lo social no da espera) 3/5 3.Creación de 500 mil empleos dignos para jóvenes, a través de programas de emergencia, pago estatal de seguridad social a empleadores y contrato de aprendizaje por dos años para quienes no hayan tenido un empleo formal. ",0.100000001,0.100000001
(Lo social no da espera) 4/5 4.Ingreso Solidario complementario para que nadie esté en pobreza extrema. ,0.100000001,0.100000001
Soluciones sociales urgentes a jóvenes y a la pobreza extrema Autoridad legítima a la violencia Sugerencias: Con aprecio al Presidente Iván Duque y respeto al pluralismo no violento. ,-0.100000001,0.100000001
Soluciones sociales urgentes a jóvenes y a la pobreza extrema Autoridad legítima a la violencia Sugerencias: Con aprecio al Presidente Iván Duque y respeto al pluralismo no violento. ,-0.100000001,0.100000001
Abogados europeos alertan por acoso judicial al abogado defensor de Álvaro Uribe - Las2orillas. ,0,0
"Dos estilos políticos, dos visiones de país: 1. ",0.100000001,0.100000001
"Odio de clases, destrucción productiva, llamado solapado a la violencia; 2. ",-0.400000006,0.400000006
"Economía fraterna, apoyo a la producción, propuestas sociales concretas, diálogo con sectores sociales, llamado frentero al ejercicio de autoridad. ",0.300000012,0.300000012
"Centro Democrático respalda el derecho del Estado de Israel de defender a su población, sus símbolos y sus templos religiosos - Centro Democrático. ",0.100000001,0.100000001
"Cuba y Venezuela son dictaduras sin esperanza, Colombia tiene una democracia que se ha mantenido en mejoramiento continuo, existen todas las posibilidades de obtener desempeños sobresalientes en seguridad, emprendimiento y cohesión social. ",0.600000024,0.600000024
Posible cierre de Alpina en Caloto causaría daño irreparable a lecheros de Cauca y Nariño; Otra industria láctea de Manizales suspendió compras en el Magdalena Medio porque no puede despachar producto final. ,-0.300000012,0.300000012
"El CD apoya: Construcción de política para los jóvenes de Colombia Austeridad en el Estado Reducción de sueldo y tamaño del Congreso Menos Estado Burocrático, más atención a comunidades Seguridad con criterio democrático, economía fraterna por oposición al odio de clases. ",0.200000003,0.200000003
"(Lo social no da espera) 2/5 2.Que el Sena acelere doble titulación, formación técnica virtual de bachilleres con inducción a lenguaje de computadores. ",0.100000001,0.100000001
"Es muy repelente conmigo, pero por encima el ser humano, le deseo pronta recuperación a la Alcaldesa Claudia López. ",0.5,0.5
"Mensaje de avicultores y porcicultores, productores de alimentos, generadores empleo. ",0.300000012,0.300000012
"Esta es una sociedad pluriétnica, pero ninguna condición étnica autoriza a ejercer violencia. ",-0.200000003,0.200000003
"La Agencia de Desarrollo Agropecuario solo tiene $105 mil millones de presupuesto, $55 mil están asignados al CRIC. ",-0.100000001,0.100000001
"Intervención senadora @MariaFdaCabal en @WRadioColombia “Sentémonos para tomar puntos comunes con la gente que quiere construir, yo no me siento con el que quiere destruir y siente que tiene derecho a destruir porque tiene rabia"". ",-0.5,0.5
"Alejandro Ordóñez hablará hoy, a las 11 a.m. ",0.200000003,0.200000003
"(hora de Colombia), ante el pleno de la Asamblea de la OEA – La Linterna Azul. ",0.200000003,0.200000003
Lo último | Violento ataque de encapuchados contra la Alcaldía de Popayán y sedes bancarias. ,0.100000001,0.100000001
"Cuba y Venezuela son dictaduras sin esperanza, Colombia tiene una democracia que se ha mantenido en mejoramiento continuo, existen todas las posibilidades de obtener desempeños sobresalientes en seguridad, emprendimiento y cohesión social. ",0.600000024,0.600000024
"Se ha creado en el extranjero por la vieja diplomacia paralela de las Farc y de los grupos extremistas con los cuales coincide, la falsa imagen de que aquí en esta gran democracia lo que hay es violencia oficial. ",-0.200000003,0.200000003
"Bloqueo y violencia matan las aves, quiebran la industria, por favor hay un camino contra esta violencia: Autoridad firme con observancia de los DDHH. ",-0.100000001,0.100000001
"El Gobierno ha hecho un esfuerzo enorme: 146 mil empresas han recibido ayuda del Gob para garantizar nómina de 3,6 millones de trabajadores Fortaleció las viejas herramientas sociales y creó Ingreso Solidario ojalá llegue a 5 millones de hogares Pasamos de 5700 a 12 mil UCI. ",0.400000006,0.400000006
"Algunos del Cric entraron a Cali en ejercicio del derecho de libre locomoción y bloquearon la movilización ciudadana (Soluciones sociales, A los bloqueos autoridad). ",0,0
"Acciones que podrían ser de legitima defensa, muestran un peligro, el peligro de que se pase a la organización de la justicia privada con toda su crueldad y desinstitucionalización que el país había superado. ",-0.200000003,0.200000003
En vivo intervención en Plenaria de Cámara de Representantes. ,0.200000003,0.200000003
"“Los momentos de mayor violencia en Colombia, son aquellos que han creado los picos de desigualdad y pobreza”. ",0,0
"Acompañamos al Gob en la propuesta de la doble titulación, en la U pública gratuita para los estratos 1,2 y 3. ",0.200000003,0.200000003
"Presidente Duque y CD vienen luchando por ella desde hace mucho rato y no es por un semestre, es permanente y hay que trabajar con la virtualidad. ",-0.100000001,0.100000001
"La violencia que ha aparecido en estos días, no ha sido espontánea, es premeditada y orquestada. ",-0.300000012,0.300000012
"La protesta social ha sido espontánea, entendemos el dolor por la agudización de la pobreza y también por la reforma tributaria con la cual no estuvimos de acuerdo. ",0,0
"Autoridad, no más bloqueos, no más violencia; Recuperar la moral de las FFAA. ",0,0
Destruyen al Sector Agropecuario que ha salvado al país durante la pandemia. ,0.600000024,0.600000024
Entrevista con @24HorasTVN Chile “En Colombia las Fuerzas Armadas han sido democráticas”. ,0.100000001,0.100000001
"Apoyemos la creación de 500 mil empleos dignos para jóvenes, con pago estatal de la seguridad social y/o mezcla del contrato de aprendizaje por 2 años. ",0.400000006,0.400000006
Al aire en CRC 89.1 de Costa Rica Hacemos énfasis en la política social y la superación de la pobreza y en combatir la violencia con autoridad firme y transparente. ,0.400000006,0.400000006
"Me responden: “Así queremos la policía, pero nunca en desmanes ni en corrupción ni en microtráfico”. ",-0.100000001,0.100000001
"Entrevista @RevistaSemana 11/05/21 Soldados y policías: los colombianos que los queremos agradecemos sus sacrificios,cuando ustedes hacen cosas buenas se hacen querer. ",0.400000006,0.400000006
"No se dejen llevar a los desmanes,no se dejen llevar al microtráfico, a la corrupción, que eso les quita afecto. ",-0.200000003,0.200000003
Informe de la policía. ,0.200000003,0.200000003
Un policía es un ser humano con obligaciones mayores que merecen el respeto de todos los ciudadanos. ,0.300000012,0.300000012
"Entrevista en @RevistaSemana 11/05/21 “Donde hubo llamas, quedan tizones. ",0,0
Toda esa llama de la violencia se estaba extinguiendo en Colombia y lo de La Habana vuelve y estimula esa llamarada de violencia”. ,0.200000003,0.200000003
Entrevista @lafm 11/05/21 “Esta violencia aquí tiene una condición económica de casi autosuficiencia por el narcotráfico (.) tiene una gran incentivación política desde afuera”. ,-0.300000012,0.300000012
(Proyecto del Centro Democrático) En segundo debate plenaria del Senado aprobó proyecto de ley que garantiza la alimentación escolar durante todo el año lectivo. ,0.300000012,0.300000012
Ante la desigualdad: Impuestos a los más pudientes para atender la problemática social agudizada por la pandemia. ,0.100000001,0.100000001
"Entrevista con @alexotaola 10/05/21 “El gobierno ha hecho un gran esfuerzo en lo social, pero el estrago de la pandemia ha sido superior”. ",0.400000006,0.400000006
"Falleció nuestra dirigente Flor Aguilar en Maní, Casanare, gratitud incancelable, solidaridad querida familia. ",0.600000024,0.600000024
"Entrevista @alexotaola 10/05/21 “Diosdado Cabello, esa tiranía comunista de Venezuela muestra su regocijo con lo que está pasando en Colombia, dicen: “ahí les mandamos la guerrita a las calles de Colombia””. ",0,0
"Entrevista @alexotaola 10/05/21 “Grupos coaligados con Vzla, con sectores extremistas de Col, que manejan la combinación de las formas de lucha, la política y la violencia, han aprovechado para volver a lanzar una ola de violencia”. ",-0.100000001,0.100000001
Gracias a empresarios y trabajadores que mantienen la capacidad productiva del país. ,0.899999976,0.899999976
"Al aire en “Ahora con Óscar Haza” de Miami “Las democracias no pueden seguir negando autoridad, autoridad firme y transparente. ",0.100000001,0.100000001
"Soluciones sociales si, violencia no”. ",-0.100000001,0.100000001
Retenes ilegales: cobran hasta $ 1 millón para dejar pasar alimentos - Unidad Investigativa -. ,-0.400000006,0.400000006
"Entrevista @RevistaSemana 11/05/21 No le pedimos al Comité del Paro, le pedimos al presidente Duque sacar adelante la política social propuesta que siempre hemos respaldado. ",-0.100000001,0.100000001
Entrevista con @alexotaola 10/05/2021 “Yo creo que hay gente muy buena como en todas las corrientes políticas. ,0.600000024,0.600000024
"lo que pasa es que hay un sector de la izquierda muy extremista, que quiere que Colombia sea una tercera Cuba o una segunda Venezuela”. ",0.100000001,0.100000001
"Comunidad informa: “Aumenta la mortandad avícola en el Cauca, Valle, Risaralda y Quindío, la porcicultura en el mismo riesgo” Y el empleo, la alimentación!. ",0,0
"A esta hora hablamos con @VickyDavilaH en @RevistaSemana “Aquí hay unos sectores que quieren determinar un resultado electoral con la violencia, con el caos”. ",0,0
"Entrevista con @alexotaola 10/05/21 “ Dicen que ha habido excesos de las FFAA, esos excesos se investigan y se sancionan (.) aquí ha habido violencia muy grande, que no se alcanzó a estimar y se ha expresado estos días, del ELN, de las Farc y de otros grupos criminales.”. ",-0.200000003,0.200000003
"No: Bloqueos, violencia; Si: Autoridad; Si: Universidad pública gratuita estratos 1,2,3; Si: 500 mil empleos dignos de jóvenes, con subsidio estatal temporal de seguridad social y contrato de aprendizaje hasta por dos años. ",0.100000001,0.100000001
Seguridad institucional y política social. ,0.800000012,0.800000012
"Venezuela y Cuba son dictaduras sin esperanza para los jóvenes, Colombia es una democracia que con sus falencias tiene caminos de esperanza para los jóvenes. ",0,0
Comunidad informa: “El Catatumbo totalmente bloqueado en 4 puntos. ,0,0
1500 palmicultores q van a perder sus cosechas en u territorio q le quitamos a la coca. ,-0.300000012,0.300000012
Hoy Cocaleros de ASCAMCAT bloquean el desarrollo de esa importante región”. ,0.200000003,0.200000003
Hay ataque sistemático contra Policía: general Vargas a María Isabel Rueda - Investigación - Justicia -. ,0,0
"Que autoridad o políticos que promueven o justifican bloqueos los levanten por supuesto acuerdo con quienes los realizan, hace parte de la táctica para mantenerlos con apariciones periódicas. ",0,0
Autoridad transparente y sostenible y política social. ,0.600000024,0.600000024
Antonio Ledezma: Maduro exporta caos a Colombia para destruir su democracia vía @ElNacionalWeb. ,-0.400000006,0.400000006
"A esta hora en @radiosucesosec Ecuador “Muchas gracias al presidente Lenin Moreno por su valor civil, muchas gracias por su solidaridad con la democracia colombiana”. ",0.699999988,0.699999988
Al aire en @AM_1080 Radio Monumental de Paraguay. ,0.100000001,0.100000001
"Hablamos de la situación actual de Colombia, de la ciudad de Cali y de la solicitud de acción militar contundente y sostenida. ",0.5,0.5
Buena gestión y buen resultado con liderazgo del Gobernador del Quindío. ,0.899999976,0.899999976
Gobernadores del Tolima y Caldas con alcaldes avanzan en superación de bloqueos. ,0.200000003,0.200000003
A esta hora hablamos con @alexotaola en Cubanos Por El Mundo. ,0.100000001,0.100000001
"Hablamos de la situación en Colombia, seguridad institucional y política social. ",0.5,0.5
"Lamentamos el fallecimiento del periodista Humberto Pava Camelo, nuestra solidaridad con la familia y con el Embajador Álvaro Pava. ",0.100000001,0.100000001
"A esta hora en @CaracolRadio hablamos de la situación de Colombia, de la seguridad institucional y de la política social. ",0.300000012,0.300000012
"Ciudadanos de Timiza, Kennedy, Bogotá, respaldan a la policía. ",0.100000001,0.100000001
"Urgente: Universidad gratuita para estratos 1,2 y 3; Apoyar empleo y emprendimiento de 500 mil jóvenes; Impuestos de los más pudientes para financiar política social; Autoridad sostenida para evitar bloqueos y violencia. ",0.100000001,0.100000001
"La democracia no se puede contaminar de violencia; No se puede buscar resultados electorales a través del caos, la destrucción productiva y la violencia. ",-0.5,0.5
Solo un método de lucha: la democracia. ,0.100000001,0.100000001
"Lo bloqueos impiden la exportación de aguacates por US 50 mill, provenientes de muchas granjas del Eje Cafetero y que sustentan gran cantidad de empleos. ",0.300000012,0.300000012
"Duele mucho la partida del dr David Álvarez en Maicao, líder de la mayor respetabilidad, solidaridad querida familia. ",0.800000012,0.800000012
Hablamos en @lafm “Estas protestas han sido aprovechadas por los violentos para hacerle mucho daño al país”. ,-0.200000003,0.200000003
"Al aire en el programa de “No Mentiras” de la Red PAT de Bolivia Hablamos de la situación actual del país, la seguridad institucional y la política social. ",0.400000006,0.400000006
Destruyen la actividad agropecuaria antes de tomarse el poder y expropiarla. ,0.200000003,0.200000003
"Bien, y con las protecciones y la distancia para evitar el contagio. ",0.800000012,0.800000012
Marchantes pacíficos logran desbloquear vía en Cali. ,0.200000003,0.200000003
"La sociedad civil debe expresarse públicamente para exigir sus derechos a trabajar, a la salud y a movilizarse sin pagar peajes extorsivos.ValleLibre Video: @elpaiscali. ",0,0
"En Europa distorsionan la democracia colombiana, quieren ignorar que aquí se respeta la protesta y se pide al terrorismo respetar a Colombia. ",-0.200000003,0.200000003
"Democracia, política social y autoridad. ",0.300000012,0.300000012
"Las caravanas militarizadas funcionan, dan ilusión, “Orden para las libertades”. ",0.300000012,0.300000012
"No se puede permitir este atropello a la ciudadanía de Cali, lo único que se le pide al Estado es protección eficaz. ",-0.200000003,0.200000003
"Los colombianos que pedimos protección de nuestras Fuerzas Armadas, de acuerdo con la Constitución, debemos estar preparados para defenderlas de la acusación temeraria nacional y extranjera. ",0.300000012,0.300000012
"La polarización grave es la violenta, se evita con la seguridad garantizada por la acción transparente y eficaz de las FFAA (Son muchos los videos de enfrentamientos violentos entre civiles que deben evitarse). ",0.300000012,0.300000012
Por qué estos vehículos con las placas tapadas? ,0,0
De las caravanas que llegaban a Cali a realizar acciones violentas. ,0.100000001,0.100000001
"El derecho de los colombianos a vivir sin bloqueos y sin violencia no es negociable, hay una sola palabra: AUTORIDAD. ",0,0
"SOS, Fuerza Pública, información de la comunidad, Cali: “Ciudadanos se oponen a bloqueos, son golpeados y atacados con armas cortopunzantes y de fuego por violentos, se pide apoyo de la Fuerza Pública” Por favor autoridad desmonten bloqueos, eviten esta confrontación. ",-0.100000001,0.100000001
"Va muriendo la avicultura, quieren llevar a la hambruna general, Autoridad, política social, Colombia se cuida. ",0.200000003,0.200000003
"""Que nos excusen la señora Bachelet, la UE, The New York Times, el Parlamento alemán, pero un gobierno está obligado, en defensa de sus ciudadanos, a actuar como en el mundo entero contra los vándalos: con toda la fuerza"": María Isabel Rueda en @ELTIEMPO. ",-0.200000003,0.200000003
Producen la muerte avícola en el propósito de generalizar hambruna Soluciones sociales y AUTORIDAD. ,0,0
"Gestos de autoridad, firme y transparente, por parte de las Fuerzas Armadas, son mucho más importantes que cualquier discurso o pronunciamiento que se haga o hagamos. ",0.699999988,0.699999988
Imágenes del momento en que indígenas ingresan a la fuerza a conjunto residencial. ,0.200000003,0.200000003
Vía @RevistaSemana. ,0,0
"Saludos mamás de Colombia, en su día de madres. ",0.800000012,0.800000012
Saludos mamás de soldados y policías. ,0.5,0.5
"Encontrar un camino de autoridad que de tranquilidad a todos, De equidad y de superación de pobreza sin engaños de violentos y promotores. ",0.300000012,0.300000012
"En un país libre cualquier persona puede ir a Cali; Pero es inadmisible que lleguen a promover violencia, saqueos y bloqueos que afectan la salud, a los ciudadanos y a sus bienes, que destruyen la producción. ",-0.100000001,0.100000001
Apoyamos a las FFAA. ,0.400000006,0.400000006
R Nieto: “L masiva participación ciudadana dl 28 de abril fue espontánea. ,0.100000001,0.100000001
"Los bloqueos, el vandalismo y ls ataques contra la Policía y l infraestructura son planeados.Detrás de ellos hay bandas delincuenciales y milicias que,al mejor estilo chavista,operan de manera coordinada”. ",0.400000006,0.400000006
"Acción militar eficaz y transparente en Cali, superar la inferioridad de nuestra policía y del Esmad, ojalá en las próximas horas se capture a las hordas de bandidos que han invadido la ciudad. ",0.400000006,0.400000006
"Apoyo a las Fuerzas Armadas, rechazo a los violentos, a sus promotores y a sus mentiras. ",-0.200000003,0.200000003
Palabras ante diputados y concejales del Centro Democrático Parte 4. ,0.300000012,0.300000012
"Entrevista @todonoticias Argentina 07/05/21 “Aquí se respeta la protesta, se rechaza la violencia, se pide justicia cuando hay alguna violación de DDHH, pero hay mucha mentira para desacreditar a las Fuerzas Armadas de Colombia”. ",-0.100000001,0.100000001
"El terrorismo incendia al país pero en el extranjero acusan al Presidente, se impone la diplomacia paralela del terrorismo, sus voceros políticos y organizaciones sesgadas que se escudan en los DDHH. ",-0.200000003,0.200000003
Al aire en @todonoticias hablamos de la situación actual de Colombia. ,0.200000003,0.200000003
"“Esto puede hacer que mi hijo se muera”: la historia de David, un niño con discapacidad gravemente afectado por los bloqueos. ",0.100000001,0.100000001
Con afecto a los policías de Colombia. ,0.400000006,0.400000006
Entrevista @todonoticias de Argentina. ,0,0
“Presidente Fernández está mal informado”. ,-0.200000003,0.200000003
Así vandalizan estaciones de gasolina en Cali. ,0.200000003,0.200000003
Palabras ante diputados y concejales del Centro Democrático Parte 3. ,0.300000012,0.300000012
Al aire en Radio Nihuil de Argentina. ,0.100000001,0.100000001
"“Una explosión de estas no es espontánea, es algo premeditado”. ",0,0
Palabras ante diputados y concejales del Centro Democrático Parte 1. ,0.300000012,0.300000012
"Entrevista Radio Nihuil Argentina 08/05/21 “Nosotros promovemos la autoridad en el ejercicio de la Constitución con toda la observancia de los DDHH, la autoridad eficaz y transparente, lo necesita Colombia.”. ",0.400000006,0.400000006
"Entrevista en @todonoticias Argentina 7 mayo, 2021 ""Hay más de 700 policías heridos, policías que han intentado quemar estando desarmados, el vandalismo quemó un hotel donde estaban unos policías durmiendo desarmados"". ",-0.100000001,0.100000001
Palabras ante diputados y concejales del Centro Democrático Parte 2. ,0.300000012,0.300000012
Destruyen a Colombia que tiene futuro para construir otra Venezuela u otra Cuba que no tienen futuro. ,0.200000003,0.200000003
Opciones rechazables: 1. ,0,0
Renuncia del Pte; 2.Someterlo a lo violentos; 3. ,0,0
"Una 2a Vnzla, una 3a Cuba. ",0.100000001,0.100000001
Apoyemos: 1. ,0,0
"Política social profunda; 2.Autoridad eficaz, transparente, firme, con observancia de la Const Nal y de los DDHH. ",0.699999988,0.699999988
“Yo no conozco al expresidente Uribe. ,-0.200000003,0.200000003
"No he tenido ninguna comunicación con él en ningún momento, entiendo que tuiteó a propósito de revolución molecular, exactamente: copamiento, escalamiento, saturación, que son las fases del modelo” Alexis López. ",-0.300000012,0.300000012
Es menos difícil evitar que lleguen en el 22 que padecerlos una vez acaben de subir. ,0.400000006,0.400000006
Amenazaron y cumplieron. ,0.899999976,0.899999976
Ya no vale el disimulo. ,-0.600000024,0.600000024
Un anticipo de lo que serían. ,0.100000001,0.100000001
"Cumplen la amenaza de destruir la economía, ojo con el 22. ",-0.200000003,0.200000003
"Una cosa es la protesta pacífica y genuina de jóvenes, otra cosa es condicionar la participación en esta a cambio de notas. ",0.200000003,0.200000003
"Nos duele la partida de Manuel Antonio Córdoba, padre de Rufino, gran líder del CD en el Chocó, solidaridad muy querida familia. ",0.800000012,0.800000012
La familia del policía de la patria. ,0.5,0.5
"Rafael Nieto “La JEP no es un Tribunal de Justicia, es un Tribunal Político impuesto por la Farc”. ",0,0
"“preserve 27,000-acre mangrove forest Colombia. ",0.400000006,0.400000006
"Conservation International, this project is also the site of the first fully accounted carbon offset credit for a mangrove” Apple, Conservation International introduce mangrove carbon credit | Greenbiz. ",0.100000001,0.100000001
"(Impuestos a los más pudientes para atender esta crisis social de pandemia, y Autoridad frente a la violencia) Choque de ingresos hizo que 2,17 millones de personas salieran de la clase media vía @larepublica_co. ",0,0
"Amenazaron y cumplieron, hablan de lo social y de la paz y destrozan a los policías, provocan la defensa privada que el país había superado. ",0.699999988,0.699999988
"(Afectan servicios de salud, comunidad, enfermos, provisión de alimentos. ",0.100000001,0.100000001
Quiebran la economía) Día 9 de Paro Nacional: Hay al menos 15 bloqueos en Cundinamarca. ,0.200000003,0.200000003
Gran ejemplo de apoyo a la policía. ,0.600000024,0.600000024
Tiran ácido a nuestros policías. ,0.100000001,0.100000001
"Cumplen la amenaza de destruir la producción y con el hambre avanzar al poder; Pte Duque tiene razón en evitar provocaciones de quienes quieren una gran tragedia; En 2002 con caravanas militarizadas sin disparos se superó el bloqueo al país, fórmula vieja que puede servir. ",0,0
"El Centro Democrático propone mesas de discusión regionales y locales, convocadas por gobernadores y alcaldes, además de los esfuerzos del Gobierno Nacional. ",0.400000006,0.400000006
"Cumplen la amenaza de destruir la economía, imponer el hambre para la toma del poder, Ojo con el 22. ",-0.200000003,0.200000003
Paro nacional: noticias falsas que han sido difundidas durante protestas | La FM. ,-0.100000001,0.100000001
"Vecinos protegen su CAI en Villa Granada, Bogotá. ",0.100000001,0.100000001
"A esta hora participamos en el diálogo: Sustainable Colombia: Politics, Planet and Democratic Security.DCDialogues @NYUWashingtonDC @BrademasCenter. ",0.200000003,0.200000003
En algunos minutos el Centro Democrático hará una proposición ante la grave situación de la democracia. ,0.100000001,0.100000001
"El expresidente de Colombia @AlvaroUribeVel se expresó, en una tensa entrevista con @soyfdelrincon, en contra de las acusaciones de que su retórica de mano dura contra los manifestantes ofende a los colombianos. ",-0.100000001,0.100000001
Vandalismo en Bogotá. ,0.400000006,0.400000006
"Es autoridad contra los violentos; Es defensa de los soldados y policías de Colombia, humillados y lacerados; No confundan protesta social legítima con vándalo-terrorismo. ",0,0
Las “picardías ratoncillescas“ de los neo comunistas. ,0.200000003,0.200000003
Comunidad clama: “Ansermanuevo un mensaje de s.o.s estamos al borde del desespero estamos secuestrados nuestra empresa está al borde de una calamidad.somos avicultores de más 40 años y estamos solos desesperados.cómo nos van a ayudar son más de 300 familias que dependen”. ,0,0
Saqueo de empresas. ,0.300000012,0.300000012
Un promotor de bloqueos confiesa las intenciones impartidas por el jefe de la anarquía socialista. ,0,0
Medellín. ,0.200000003,0.200000003
Comunidad informa: “Cartago bloqueado sin comida Pereira sin gasolina”. ,0,0
Acabando con empresas. ,0.300000012,0.300000012
"El Centro Democrático propone mesas de discusión regionales y locales, convocadas por gobernadores y alcaldes, además de los esfuerzos del Gobierno Nacional. ",0.400000006,0.400000006
"Equivocación sobre Cric, pido me reciban todas las excusas, error de alguno de mis ayudantes. ",-0.200000003,0.200000003
"Esta violencia, etapa del camino al Socialismo. ",-0.300000012,0.300000012
"Causa mucho dolor la partida de Rafael Chica, ex alcalde de Cereté y periodista, era ejemplo de ecuanimidad. ",-0.100000001,0.100000001
Los ideales son puntos respetables. ,0.899999976,0.899999976
"(Muchos queremos a nuestros soldados y policías, duele que los masacren y duele que cometan errores o delitos igualados con criminales) Fiscalía judicializará a policías x tres homicidios durante paro - Investigación - Justicia -. ",-0.100000001,0.100000001
Carta de Cancillería a Alta Comisionada de ONU. ,0.100000001,0.100000001
"El problema social nadie lo niega, por eso pedimos recursos para la atención. ",0,0
"Los promotores de violencia buscan imponerse sobre FFAA, derrocar al Gbno,destruir la democracia y arruinar la empresa privada. ",-0.400000006,0.400000006
Se requiere ciudadanía desarmada ayudando a FFAA a remover bloqueos. ,0,0
